transaction_id,date_id,product_id,store_id,quantity_sold,unit_price,gross_amount,discount_percentage,discount_amount,net_amount,is_promotion,current_stock_level,reorder_point,units_to_stock,stockout_flag
T112653,2023-07-30,p1102,ST023,18.0,,239.4,0,0.0,239.4,No,293.0,93,0,0
T112654,2023-07-30,P1023,ST026,2.0,692.87,1385.74,0,0.0,1385.74,No,319.0,83,0,0
T112655,2023-07-30,P1131,ST003,5.0,153.45,767.25,0,0.0,767.25,No,198.0,30,0,0
T112656,2023-07-30,P1122,ST026,7.0,209.87,1469.09,0,0.0,1469.09,No,224.0,56,0,0
T112657,2023-07-30,P1072,ST030,2.0,128.59,257.18,0,0.0,257.18,No,149.0,94,0,0
T112658,2023-07-30,P1165,ST010,3.0,56.59,169.77,0,0.0,169.77,No,266.0,34,0,0
T112659,2023-07-30,P1135,ST031,8.0,261.34,2090.72,0,0.0,2090.72,No,435.0,37,0,0
T112660,2023-07-30,P1012,ST022,2.0,,617.8,0,0.0,617.8,No,365.0,34,0,0
T112661,2023-07-30,P1118,ST034,9.0,6.13,55.17,0,0.0,55.17,No,390.0,82,0,0
T112662,2023-07-30,P1121,ST017,4.0,275.42,1101.68,0,0.0,1101.68,No,29.0,54,21,0
T112663,07/30/2023,P1166,ST040,1.0,47.81,47.81,0,0.0,47.81,No,270.0,38,0,0
T112664,2023-07-30,P1012,ST010,2.0,308.9,617.8,0,0.0,617.8,No,393.0,53,0,0
T112665,2023-07-30,P1196,ST023,4.0,42.79,171.16,30,51.35,119.81,Yes,359.0,69,0,0
T112666,2023-07-30,P1002,ST045,1.0,287.25,287.25,0,0.0,287.25,No,442.0,80,0,0
T112667,2023-07-30,P1170,ST027,4.0,46.49,,0,0.0,185.96,No,397.0,45,0,0
T112668,2023-07-30,P1138,ST002,7.0,85.47,598.29,10,59.83,538.46,Yes,181.0,57,0,0
T112669,2023-07-30,p1168,ST002,7.0,77.23,540.61,0,0.0,540.61,No,127.0,29,0,0
T112670,2023-07-30,p1079,ST044,8.0,117.86,942.88,20,188.58,754.3,Yes,426.0,35,0,0
T112671,2023-07-30,P1189,ST023,5.0,20.56,102.8,0,0.0,102.8,No,76.0,67,16,0
T112672,07/30/2023,P1156,ST022,8.0,73.63,589.04,0,0.0,589.04,No,11.0,92,86,0
T112673,2023-07-30,P1040,ST018,1.0,378.49,378.49,0,0.0,378.49,No,111.0,49,0,0
T112674,2023-07-30,P1043,ST001,2.0,52.8,105.6,0,0.0,105.6,No,64.0,41,0,0
T112675,2023-07-30,P1071,ST015,7.0,33.62,235.34,0,0.0,235.34,No,258.0,41,0,0
T112676,2023-07-30,P1151,ST001,1.0,137.99,137.99,0,0.0,137.99,No,411.0,58,0,0
T112677,2023-07-30,P1157,ST037,7.0,195.68,1369.76,0,0.0,1369.76,No,493.0,22,0,0
T112678,2023-07-30,P1054,ST012,,86.8,260.4,0,0.0,260.4,No,177.0,76,0,0
T112679,2023-07-30,P1038,ST024,2.0,389.84,779.68,30,233.9,545.78,Yes,491.0,35,0,0
T112680,2023-07-30,P1112,ST017,4.0,11.27,45.08,0,0.0,45.08,No,498.0,72,0,0
T112681,2023-07-31,P1094,ST025,4.0,15.33,61.32,0,0.0,61.32,No,366.0,20,0,0
T112682,2023-07-31,P1078,ST024,,118.24,354.72,0,0.0,354.72,No,309.0,72,0,0
T112683,2023-07-31,P1044,ST030,5.0,74.81,374.05,0,0.0,374.05,No,291.0,40,0,0
T112684,2023-07-31,P1078,ST048,2.0,118.24,236.48,0,0.0,236.48,No,262.0,85,0,0
T112685,2023-07-31,P1027,ST042,1.0,252.69,252.69,0,0.0,,No,244.0,84,0,0
T112686,2023-07-31,P1179,ST048,1.0,55.91,,0,0.0,55.91,No,281.0,47,0,0
T112687,2023-07-31,P1177,ST046,8.0,24.34,194.72,0,0.0,194.72,No,367.0,77,0,0
T112688,2023-07-31,P1010,ST044,2.0,1069.3,2138.6,0,0.0,2138.6,No,475.0,35,0,0
T112689,2023-07-31,P1139,ST046,8.0,127.91,1023.28,0,0.0,1023.28,No,301.0,56,0,0
T112690,2023-07-31,P1172,ST035,2.0,54.45,108.9,0,0.0,108.9,No,246.0,45,0,0
T112691,2023-07-31,P1030,ST011,3.0,334.95,1004.85,0,0.0,1004.85,No,333.0,25,0,0
T112692,2023-07-31,P1163,ST040,8.0,75.65,605.2,0,0.0,605.2,No,415.0,43,0,0
T112693,07/31/2023,P1001,ST023,1.0,1049.28,1049.28,30,314.78,734.5,Yes,347.0,65,0,0
T112694,2023-07-31,P1191,ST043,6.0,86.06,516.36,0,0.0,,No,154.0,50,0,0
T112695,2023-07-31,P1093,ST010,18.0,24.01,432.18,0,0.0,432.18,No,312.0,57,0,0
T112696,2023-07-31,P1038,ST034,3.0,389.84,1169.52,0,0.0,1169.52,No,408.0,67,0,0
T112697,2023-07-31,P1015,ST025,7.0,884.6,6192.2,0,0.0,6192.2,No,111.0,53,0,0
T112698,2023-07-31,P1124,ST030,1.0,264.6,264.6,0,0.0,264.6,No,283.0,71,0,0
T112699,2023-07-31,P1130,ST043,1.0,225.44,225.44,0,0.0,225.44,No,107.0,61,0,0
T112700,2023-07-31,P1069,ST006,4.0,71.91,287.64,0,0.0,287.64,No,423.0,78,0,0
T112701,2023-07-31,P1197,ST008,8.0,43.81,350.48,5,17.52,332.96,Yes,353.0,22,0,0
T112702,2023-07-31,P1026,ST040,,268.45,805.35,0,0.0,805.35,No,209.0,44,0,0
T112703,07/31/2023,P1110,ST044,20.0,19.37,387.4,0,0.0,387.4,No,135.0,87,0,0
T112704,07/31/2023,P1028,ST024,3.0,487.37,1462.11,0,0.0,1462.11,No,170.0,80,0,0
T112705,2023-07-31,P1075,ST029,8.0,51.51,412.08,0,0.0,412.08,No,444.0,53,0,0
T112706,2023-07-31,P1172,ST036,8.0,54.45,435.6,30,130.68,304.92,Yes,44.0,48,2,0
T112707,2023-07-31,P1140,ST009,6.0,218.49,1310.94,0,0.0,1310.94,No,170.0,64,0,0
T112708,2023-07-31,P1113,ST004,1.0,19.49,19.49,0,0.0,19.49,No,406.0,27,0,0
T112709,2023-07-31,P1017,ST011,7.0,634.39,4440.73,15,666.11,3774.62,Yes,336.0,30,0,0
T112710,2023-07-31,P1115,ST049,8.0,7.88,63.04,0,0.0,63.04,No,138.0,97,0,0
T112711,2023-07-31,P1171,ST049,5.0,68.89,344.45,0,0.0,344.45,No,474.0,28,0,0
T112712,2023-07-31,P1020,ST037,6.0,401.26,2407.56,0,0.0,2407.56,No,416.0,43,0,0
T112713,2023-07-31,P1113,ST016,12.0,19.49,233.88,0,0.0,233.88,No,213.0,28,0,0
T112714,2023-07-31,P1185,ST028,3.0,30.01,90.03,0,0.0,90.03,No,380.0,98,0,0
T112715,2023-07-31,P1200,ST014,5.0,81.18,405.9,30,121.77,284.13,Yes,270.0,25,0,0
T112716,2023-07-31,P1023,ST042,2.0,692.87,1385.74,0,0.0,,No,262.0,50,0,0
T112717,2023-07-31,P1194,ST014,1.0,81.67,81.67,0,0.0,81.67,No,327.0,69,0,0
T112718,2023-07-31,P1099,ST005,1.0,21.5,21.5,0,0.0,21.5,No,473.0,78,0,0
T112719,2023-07-31,P1154,ST020,8.0,295.6,2364.8,0,0.0,2364.8,No,249.0,27,0,0
T112720,2023-07-31,P1170,ST011,1.0,46.49,46.49,0,0.0,46.49,No,468.0,99,0,0
T112721,2023-07-31,P1173,ST028,4.0,34.02,,0,0.0,136.08,No,90.0,57,0,0
T112722,2023-07-31,P1136,ST011,3.0,203.39,610.17,0,0.0,610.17,No,152.0,85,0,0
T112723,2023-07-31,P1052,ST022,5.0,107.98,539.9,0,0.0,539.9,No,75.0,69,0,0
T112724,2023-07-31,P1186,ST028,7.0,56.25,393.75,0,0.0,393.75,No,394.0,97,0,0
T112725,2023-07-31,P1188,ST025,7.0,38.2,267.4,0,0.0,267.4,No,45.0,45,18,0
T112726,2023-07-31,P1199,ST001,5.0,41.47,207.35,0,0.0,207.35,No,211.0,81,0,0
T112727,2023-07-31,P1001,ST034,7.0,1049.28,7344.96,0,0.0,7344.96,No,453.0,25,0,0
T112728,2023-07-31,P1100,ST024,8.0,,77.76,10,7.78,69.98,Yes,123.0,88,0,0
T112729,2023-07-31,P1139,ST012,7.0,127.91,895.37,0,0.0,895.37,No,152.0,80,0,0
T112730,2023-07-31,P1008,ST020,3.0,1161.41,3484.23,30,1045.27,2438.96,Yes,382.0,50,0,0
T112731,2023-07-31,P1099,ST008,4.0,21.5,86.0,0,0.0,86.0,No,423.0,86,0,0
T112732,2023-07-31,P1110,ST014,18.0,19.37,348.66,0,0.0,348.66,No,441.0,20,0,0
T112733,2023-07-31,P1189,ST017,8.0,20.56,164.48,0,0.0,164.48,No,106.0,24,0,0
T112734,2023-07-31,P1064,ST015,633.0,133.36,933.52,0,0.0,933.52,No,335.0,42,0,0
T112735,2023-07-31,P1194,ST017,2.0,81.67,163.34,0,0.0,163.34,No,401.0,69,0,0
T112736,2023-07-31,P1009,ST019,3.0,1220.0,3660.0,0,0.0,3660.0,No,290.0,34,0,0
T112737,2023-07-31,P1057,ST026,,80.74,80.74,20,16.15,64.59,Yes,455.0,72,0,0
T112738,2023-07-31,P1160,ST043,3.0,88.74,266.22,0,0.0,266.22,No,37.0,38,20,0
T112739,2023-07-31,P1049,ST026,7.0,65.77,460.39,0,0.0,460.39,No,289.0,88,0,0
T112740,2023-07-31,P1098,ST024,13.0,24.75,321.75,0,0.0,321.75,No,147.0,38,0,0
T112741,2023-07-31,P1192,ST008,1.0,55.01,55.01,0,0.0,55.01,No,433.0,57,0,0
T112742,2023-07-31,P1138,ST048,4.0,85.47,341.88,0,0.0,341.88,No,135.0,67,0,0
T112743,2023-07-31,P1046,ST038,5.0,123.3,616.5,0,0.0,616.5,No,120.0,71,0,0
T112744,2023-07-31,P1191,ST019,1.0,86.06,86.06,0,0.0,86.06,No,276.0,99,0,0
T112745,2023-08-01,P1075,ST034,3.0,51.51,154.53,0,0.0,154.53,No,400.0,84,0,0
T112746,2023-08-01,P1020,ST015,6.0,401.26,2407.56,0,0.0,2407.56,No,396.0,69,0,0
T112747,2023-08-01,P1079,ST039,4.0,117.86,471.44,0,0.0,471.44,No,485.0,70,0,0
T112748,2023-08-01,P1076,ST030,6.0,48.88,293.28,0,0.0,293.28,No,337.0,83,0,0
T112749,2023-08-01,P1064,ST016,8.0,133.36,1066.88,30,320.06,746.82,Yes,394.0,47,0,0
T112750,2023-08-01,P1026,ST038,3.0,268.45,805.35,0,0.0,805.35,No,376.0,37,0,0
T112751,2023-08-01,P1187,ST034,7.0,,210.49,0,0.0,,No,428.0,57,0,0
T112752,2023-08-01,P1174,ST048,6.0,40.39,242.34,5,12.12,230.22,Yes,,94,83,0
T112753,2023-08-01,P1156,ST006,8.0,73.63,589.04,30,176.71,412.33,Yes,182.0,68,0,0
T112754,2023-08-01,P1022,ST049,2.0,,2838.78,0,0.0,2838.78,No,443.0,97,0,0
T112755,2023-08-01,P1070,ST048,6.0,131.29,787.74,0,0.0,787.74,No,,25,0,0
T112756,2023-08-01,P1119,st005,11.0,22.41,246.51,15,36.98,209.53,Yes,226.0,38,0,0
T112757,2023-08-01,P1097,ST028,20.0,25.87,517.4,0,0.0,517.4,No,98.0,42,0,0
T112758,2023-08-01,P1116,ST035,6.0,11.61,69.66,0,0.0,69.66,No,18.0,82,68,0
T112759,2023-08-01,P1194,ST019,1.0,81.67,81.67,0,0.0,81.67,No,238.0,32,0,0
T112760,2023-08-01,P1008,ST013,3.0,1161.41,3484.23,0,0.0,3484.23,No,385.0,98,0,0
T112761,2023-08-01,P1085,ST045,18.0,15.72,282.96,10,28.3,254.66,Yes,69.0,59,38,0
T112762,2023-08-01,P1032,ST047,6.0,1089.61,6537.66,25,1634.42,4903.24,Yes,124.0,25,0,0
T112763,2023-08-01,P1136,ST019,2.0,203.39,406.78,0,0.0,406.78,No,225.0,94,0,0
T112764,2023-08-01,P1171,ST044,2.0,68.89,137.78,0,0.0,137.78,No,267.0,66,0,0
T112765,2023-08-01,P1156,ST046,1.0,73.63,73.63,0,0.0,73.63,No,221.0,33,0,0
T112766,2023-08-01,P1086,ST003,8.0,11.0,88.0,0,0.0,88.0,No,316.0,26,0,0
T112767,2023-08-01,P1151,ST017,8.0,137.99,,0,0.0,1103.92,No,439.0,85,0,0
T112768,2023-08-01,P1105,ST048,15.0,12.18,182.7,0,0.0,182.7,No,195.0,32,0,0
T112769,2023-08-01,P1132,ST028,7.0,88.16,617.12,0,0.0,617.12,No,477.0,89,0,0
T112770,2023-08-01,P1013,ST034,3.0,564.27,1692.81,0,0.0,1692.81,No,401.0,44,0,0
T112771,2023-08-01,P1115,ST012,13.0,7.88,102.44,0,0.0,102.44,No,44.0,79,67,0
T112772,2023-08-01,P1126,ST038,2.0,169.06,338.12,0,0.0,338.12,No,126.0,52,0,0
T112773,2023-08-01,P1180,ST028,4.0,48.53,194.12,0,0.0,194.12,No,236.0,74,0,0
T112774,2023-08-01,P1182,ST027,2.0,63.39,126.78,0,0.0,126.78,No,165.0,65,0,0
T112775,2023-08-01,P1111,ST049,11.0,23.62,259.82,0,0.0,259.82,No,215.0,72,0,0
T112776,2023-08-01,P1141,ST025,6.0,120.81,724.86,0,0.0,724.86,No,63.0,42,0,0
T112777,2023-08-01,P1150,ST007,6.0,130.8,784.8,30,235.44,549.36,Yes,234.0,21,0,0
T112778,2023-08-01,P1145,ST002,3.0,154.42,463.26,0,0.0,463.26,No,,27,0,0
T112779,2023-08-01,P1002,ST010,5.0,287.25,1436.25,30,430.88,1005.37,Yes,350.0,27,0,0
T112780,2023-08-01,P1116,ST021,2.0,11.61,23.22,0,0.0,23.22,No,28.0,72,55,0
T112781,2023-08-01,P1096,ST014,15.0,15.2,228.0,0,0.0,228.0,No,150.0,68,0,0
T112782,2023-08-02,P1158,ST002,3.0,127.4,382.2,0,0.0,382.2,No,261.0,50,0,0
T112783,2023-08-02,P1137,ST015,5.0,118.32,591.6,0,0.0,591.6,No,331.0,64,0,0
T112784,2023-08-02,P1199,ST021,6.0,41.47,248.82,0,0.0,248.82,No,471.0,99,0,0
T112785,2023-08-02,P1050,ST022,1.0,39.54458714985671,39.54,0,0.0,39.54,No,445.0,99,0,0
T112786,2023-08-02,P1165,ST040,4.0,56.59,226.36,0,0.0,226.36,No,303.0,36,0,0
T112787,2023-08-02,P1166,ST043,6.0,47.81,286.86,0,0.0,286.86,No,281.0,21,0,0
T112788,2023-08-02,P1171,ST049,3.0,68.89,206.67,0,0.0,206.67,No,159.0,24,0,0
T112789,2023-08-02,P1062,ST017,6.0,86.03,516.18,0,0.0,516.18,No,455.0,71,0,0
T112790,2023-08-02,P1200,ST032,6.0,81.18,487.08,30,146.12,340.96,Yes,223.0,47,0,0
T112791,2023-08-02,P1032,ST005,5.0,1089.61,,0,0.0,5448.05,No,446.0,38,0,0
T112792,2023-08-02,P1158,ST035,7.0,127.4,891.8,0,0.0,891.8,No,194.0,87,0,0
T112793,2023-08-02,P1159,ST033,7.0,177.12,,0,0.0,1239.84,No,468.0,71,0,0
T112794,2023-08-02,P1171,ST025,5.0,68.89,344.45,0,0.0,344.45,No,106.0,62,0,0
T112795,2023-08-02,P1058,ST022,2.0,103.34,206.68,0,0.0,206.68,No,466.0,26,0,0
T112796,2023-08-02,P1137,ST026,4.0,118.32,473.28,0,0.0,473.28,No,162.0,72,0,0
T112797,2023-08-02,P1088,ST040,16.0,21.19,339.04,0,0.0,339.04,No,193.0,61,0,0
T112798,2023-08-02,P1147,ST002,7.0,105.39,737.73,0,0.0,737.73,No,484.0,52,0,0
T112799,2023-08-02,P1062,ST045,8.0,86.03,688.24,0,0.0,688.24,No,288.0,23,0,0
T112800,2023-08-02,P1115,ST011,3.0,7.88,23.64,0,0.0,23.64,No,61.0,58,5,0
T112801,2023-08-02,P1025,ST031,1.0,562.26,562.26,0,0.0,562.26,No,403.0,58,0,0
T112802,2023-08-02,P1041,ST030,7.0,45.31,317.17,0,0.0,317.17,No,165.0,45,0,0
T112803,2023-08-02,P1145,ST026,8.0,154.42,1235.36,0,0.0,1235.36,No,132.0,38,0,0
T112804,2023-08-02,P1097,ST004,1.0,25.87,25.87,0,0.0,25.87,No,34.0,39,5,0
T112805,2023-08-02,P1123,ST013,4.0,188.55,754.2,0,0.0,754.2,No,,37,0,0
T112806,2023-08-02,P1132,ST007,5.0,88.16,440.8,0,0.0,440.8,No,352.0,89,0,0
T112807,2023-08-02,P1093,ST048,7.0,24.01,168.07,0,0.0,168.07,No,111.0,40,0,0
T112808,2023-08-02,P1018,ST011,2.0,407.2,814.4,0,0.0,814.4,No,303.0,89,0,0
T112809,2023-08-02,P1066,ST007,1.0,144.66,144.66,0,0.0,144.66,No,142.0,50,0,0
T112810,2023-08-02,P1161,ST010,,40.26,40.26,0,0.0,40.26,No,74.0,96,53,0
T112811,2023-08-02,P1007,ST039,2.0,706.04,1412.08,0,0.0,1412.08,No,19.0,47,27,0
T112812,2023-08-02,P1008,ST020,2.0,1161.41,2322.82,0,0.0,2322.82,No,421.0,36,0,0
T112813,2023-08-03,P1042,ST018,8.0,108.74,869.92,0,0.0,869.92,No,472.0,25,0,0
T112814,2023-08-03,P1110,ST024,12.0,19.37,232.44,0,0.0,232.44,No,154.0,54,0,0
T112815,2023-08-03,P1072,ST046,6.0,128.59,771.54,5,38.58,732.96,Yes,498.0,74,0,0
T112816,2023-08-03,P1056,ST011,6.0,148.49,890.94,0,0.0,890.94,No,,25,0,0
T112817,2023-08-03,P1162,ST022,3.0,42.32,126.96,0,0.0,126.96,No,342.0,81,0,0
T112818,2023-08-03,P1160,ST001,7.0,88.74,621.18,20,124.24,496.94,Yes,328.0,25,0,0
T112819,2023-08-03,P1082,ST046,18.0,16.73,301.14,0,0.0,301.14,No,11.0,85,111,1
T112820,2023-08-03,P1176,ST044,7.0,89.18,624.26,0,0.0,624.26,No,295.0,97,0,0
T112821,2023-08-03,P1119,ST024,18.0,22.41,403.38,0,0.0,403.38,No,139.0,20,0,0
T112822,2023-08-03,P1018,ST045,3.0,407.2,1221.6,0,0.0,1221.6,No,467.0,56,0,0
T112823,2023-08-03,P1138,ST011,2.0,85.47,170.94,0,0.0,170.94,No,152.0,85,0,0
T112824,2023-08-03,P1104,ST032,1.0,14.5,14.5,0,0.0,14.5,No,,45,0,0
T112825,2023-08-03,P1151,ST040,4.0,137.99,551.96,30,165.59,386.37,Yes,423.0,94,0,0
T112826,2023-08-03,P1085,ST013,9.0,15.72,141.48,0,0.0,141.48,No,430.0,70,0,0
T112827,2023-08-03,P1051,ST003,832.0,65.28,,0,0.0,456.96,No,254.0,24,0,0
T112828,2023-08-03,P1182,ST009,6.0,63.39,380.34,0,0.0,380.34,No,237.0,31,0,0
T112829,2023-08-03,P1036,ST040,6.0,1147.02,6882.12,0,0.0,6882.12,No,213.0,91,0,0
T112830,2023-08-03,P1163,ST019,4.0,75.65,302.6,0,0.0,302.6,No,373.0,37,0,0
T112831,2023-08-03,P1099,ST043,18.0,21.5,387.0,0,0.0,387.0,No,270.0,68,0,0
T112832,2023-08-03,P1151,ST011,8.0,137.99,1103.92,0,0.0,1103.92,No,452.0,53,0,0
T112833,2023-08-03,P1134,ST044,3.0,292.1,876.3,0,0.0,876.3,No,478.0,81,0,0
T112834,2023-08-03,P1036,ST048,7.0,1147.02,8029.14,20,1605.83,6423.31,Yes,104.0,49,0,0
T112835,2023-08-03,P1153,ST029,3.0,212.96,638.88,0,0.0,638.88,No,358.0,32,0,0
T112836,2023-08-03,P1026,ST036,3.0,268.45,805.35,0,0.0,805.35,No,275.0,85,0,0
T112837,2023-08-03,P1006,ST035,4.0,307.28,1229.12,0,0.0,1229.12,No,384.0,98,0,0
T112838,2023-08-03,P1191,ST031,2.0,86.06,172.12,0,0.0,172.12,No,60.0,85,36,0
T112839,2023-08-03,P1016,ST017,2.0,1223.28,2446.56,0,0.0,2446.56,No,71.0,73,19,0
T112840,2023-08-03,P1057,ST017,5.0,80.74,403.7,0,0.0,403.7,No,124.0,73,0,0
T112841,2023-08-03,P1164,ST017,4.0,52.72,210.88,0,0.0,210.88,No,414.0,98,0,0
T112842,2023-08-03,P1076,ST010,8.0,48.88,391.04,0,0.0,391.04,No,214.0,20,0,0
T112843,2023-08-03,P1010,ST044,1.0,1069.3,1069.3,0,0.0,1069.3,No,73.0,67,16,0
T112844,2023-08-03,P1130,ST016,5.0,225.44,1127.2,0,0.0,1127.2,No,450.0,71,0,0
T112845,2023-08-03,P1046,ST012,7.0,123.3,863.1,0,0.0,863.1,No,488.0,23,0,0
T112846,2023-08-03,P1097,ST035,5.0,25.87,129.35,0,0.0,129.35,No,246.0,64,0,0
T112847,2023-08-03,P1029,ST022,2.0,845.99,1691.98,0,0.0,1691.98,No,368.0,27,0,0
T112848,2023-08-03,P1158,ST008,4.0,127.4,509.6,0,0.0,509.6,No,,90,0,0
T112849,2023-08-03,P1110,ST012,1.0,19.37,19.37,0,0.0,19.37,No,,90,0,0
T112850,2023-08-03,P1009,ST033,1.0,1220.0,1220.0,0,0.0,1220.0,No,332.0,60,0,0
T112851,2023-08-03,P1176,st002,3.0,89.18,267.54,0,0.0,267.54,No,211.0,37,0,0
T112852,2023-08-03,P1134,ST041,3.0,292.1,876.3,0,0.0,876.3,No,450.0,48,0,0
T112853,2023-08-03,P1198,ST022,8.0,89.7,717.6,0,0.0,717.6,No,98.0,93,11,0
T112854,2023-08-03,P1062,ST029,6.0,86.03,516.18,0,0.0,516.18,No,439.0,30,0,0
T112855,2023-08-03,P1046,ST048,4.0,123.3,493.2,30,147.96,345.24,Yes,,68,0,0
T112856,2023-08-03,P1099,ST016,6.0,21.5,129.0,30,38.7,90.3,Yes,360.0,22,0,0
T112857,2023-08-03,P1103,ST026,16.0,6.87,109.92,0,0.0,109.92,No,325.0,38,0,0
T112858,2023-08-03,P1147,ST048,4.0,105.39,421.56,0,0.0,421.56,No,220.0,71,0,0
T112859,2023-08-03,P1146,ST033,4.0,72.03,288.12,0,0.0,288.12,No,23.0,77,69,0
T112860,2023-08-03,P1094,ST027,7.0,15.33,107.31,0,0.0,107.31,No,219.0,56,0,0
T112861,2023-08-03,P1193,ST012,,76.89,230.67,0,0.0,230.67,No,240.0,52,0,0
T112862,2023-08-03,P1164,ST021,1.0,52.72,52.72,0,0.0,52.72,No,462.0,60,0,0
T112863,2023-08-03,P1073,ST033,3.0,121.83,365.49,0,0.0,365.49,No,98.0,99,0,0
T112864,2023-08-03,P1071,ST008,7.0,33.62,235.34,0,0.0,235.34,No,382.0,26,0,0
T112865,2023-08-03,P1178,ST021,4.0,52.31,209.24,0,0.0,209.24,No,409.0,34,0,0
T112866,2023-08-03,P1130,ST028,3.0,225.44,676.32,0,0.0,676.32,No,331.0,60,0,0
T112867,2023-08-03,P1197,ST020,8.0,43.81,350.48,0,0.0,350.48,No,453.0,31,0,0
T112868,2023-08-03,P1009,ST016,3.0,1220.0,3660.0,5,183.0,3477.0,Yes,,82,0,0
T112869,2023-08-03,P1076,ST020,6.0,48.88,293.28,0,0.0,293.28,No,287.0,87,0,0
T112870,2023-08-03,P1005,ST021,1.0,1466.39,1466.39,0,0.0,1466.39,No,360.0,86,0,0
T112871,2023-08-03,P1021,ST033,3.0,1038.88,3116.64,0,0.0,3116.64,No,364.0,39,0,0
T112872,2023-08-03,P1134,ST034,5.0,292.1,1460.5,5,73.03,1387.47,Yes,272.0,53,0,0
T112873,2023-08-03,P1099,ST033,20.0,21.5,430.0,25,107.5,322.5,Yes,33.0,72,82,0
T112874,2023-08-03,P1012,ST020,1.0,308.9,308.9,0,0.0,308.9,No,320.0,77,0,0
T112875,2023-08-03,P1066,ST027,,144.66,433.98,30,130.19,303.79,Yes,443.0,29,0,0
T112876,2023-08-03,P1143,ST039,3.0,236.75,710.25,0,0.0,710.25,No,393.0,70,0,0
T112877,2023-08-03,P1004,ST048,1.0,670.74,670.74,0,0.0,670.74,No,303.0,38,0,0
T112878,2023-08-03,P1156,ST020,8.0,73.63,589.04,0,0.0,589.04,No,119.0,27,0,0
T112879,2023-08-03,P1095,ST035,8.0,49.422434531818894,395.38,0,0.0,395.38,No,58.0,38,0,0
T112880,2023-08-03,P1101,ST009,13.0,25.29,328.77,0,0.0,328.77,No,286.0,37,0,0
T112881,2023-08-03,P1047,ST047,8.0,25.21,201.68,0,0.0,201.68,No,86.0,50,0,0
T112882,2023-08-03,P1191,ST017,3.0,86.06,258.18,0,0.0,258.18,No,183.0,85,0,0
T112883,2023-08-03,P1106,ST006,12.0,5.72,68.64,0,0.0,68.64,No,455.0,22,0,0
T112884,2023-08-04,P1152,ST043,8.0,72.57,580.56,10,58.06,522.5,Yes,312.0,42,0,0
T112885,2023-08-04,P1105,ST022,5.0,12.18,60.9,0,0.0,60.9,No,40.0,57,16,0
T112886,2023-08-04,P1049,ST028,6.0,65.77,394.62,0,0.0,394.62,No,364.0,35,0,0
T112887,2023-08-04,P1127,ST009,6.0,245.81,1474.86,0,0.0,1474.86,No,380.0,71,0,0
T112888,2023-08-04,P1072,ST010,3.0,128.59,385.77,0,0.0,385.77,No,297.0,32,0,0
T112889,2023-08-04,P1004,ST047,2.0,670.74,1341.48,0,0.0,1341.48,No,253.0,67,0,0
T112890,2023-08-04,P1129,ST040,6.0,196.34,1178.04,0,0.0,1178.04,No,494.0,74,0,0
T112891,2023-08-04,P1019,ST012,2.0,924.12,1848.24,0,0.0,1848.24,No,289.0,70,0,0
T112892,2023-08-04,P1111,ST026,20.0,23.62,472.4,20,94.48,377.92,Yes,203.0,51,0,0
T112893,2023-08-04,P1017,ST044,1.0,634.39,634.39,0,0.0,634.39,No,29.0,52,51,0
T112894,2023-08-04,P1011,ST020,2.0,1183.77,2367.54,0,0.0,2367.54,No,293.0,89,0,0
T112895,2023-08-04,P1105,ST046,13.0,12.18,158.34,0,0.0,158.34,No,73.0,28,0,0
T112896,2023-08-04,P1194,ST027,1.0,81.67,81.67,0,0.0,81.67,No,388.0,89,0,0
T112897,2023-08-04,P1187,ST009,4.0,30.07,120.28,0,0.0,120.28,No,134.0,100,0,0
T112898,2023-08-04,P1198,ST013,8.0,89.7,717.6,20,143.52,574.08,Yes,,56,0,0
T112899,2023-08-04,P1061,ST018,8.0,68.97,551.76,0,0.0,551.76,No,,37,0,0
T112900,2023-08-04,P1060,ST041,6.0,129.11,774.66,0,0.0,774.66,No,208.0,27,0,0
T112901,2023-08-04,P1174,ST008,3.0,40.39,121.17,0,0.0,121.17,No,192.0,26,0,0
T112902,2023-08-04,P1105,ST021,4.0,12.18,48.72,0,0.0,48.72,No,411.0,50,0,0
T112903,2023-08-04,P1078,ST024,5.0,118.24,591.2,0,0.0,591.2,No,155.0,24,0,0
T112904,2023-08-04,P1132,ST023,3.0,88.16,264.48,0,0.0,264.48,No,167.0,91,0,0
T112905,2023-08-04,P1098,ST049,12.0,24.75,297.0,0,0.0,297.0,No,294.0,54,0,0
T112906,2023-08-04,P1073,ST030,5.0,121.83,609.15,0,0.0,609.15,No,373.0,33,0,0
T112907,2023-08-04,P1142,ST042,2.0,101.11,202.22,5,10.11,192.11,Yes,432.0,65,0,0
T112908,2023-08-04,P1145,ST008,8.0,154.42,1235.36,0,0.0,1235.36,No,186.0,47,0,0
T112909,2023-08-04,P1184,ST048,5.0,44.02,220.1,0,0.0,220.1,No,95.0,86,0,0
T112910,2023-08-04,P1146,ST007,3.0,72.03,216.09,0,0.0,216.09,No,101.0,56,0,0
T112911,2023-08-04,P1153,ST012,4.0,212.96,851.84,0,0.0,851.84,No,467.0,71,0,0
T112912,2023-08-04,P1033,ST010,2.0,341.58,683.16,0,0.0,683.16,No,66.0,27,0,0
